476 4329,4517,5350
477 1571,5437
478 1147,2913
479 1891,4899
480 1068,2928,3134
481 5603,5950
482 1639,5599
483 1230,3756,4789
484 3112,3521,4517
485 1418,2589
486 3346,5664
487 1507,3579
488 673,1034
489 1755,3653
490 2406,3425,4728
491 1323,2866,3394
492 1827,3669
493 623,5890
494 829,3771
495 2376,3621,5464
496 11,4725
497 1468,3349
498 1130,2060
499 5053,5250
500 4287,4408
501 1285,4307
502 1043,3471
503 3679,5986
504 1031,2194
505 3331,3829
506 4248,4327
507 438,1280
508 2054,4745
509 566,3424
510 330,5112
511 2743,3677
512 1958,3069
513 1133,4932
514 1194,1299,3961
515 3101,5200
516 662,5185
517 1433,5099
518 1741,3894
519 2164,3582
520 463,5650
521 3394,5709
522 4478,5808
523 2100,4757
524 4556,5090
525 63,5131
526 2030,3121
527 3916,3957
528 1418,5208
529 412,482,2231,5567
530 120,2794
531 2414,5856
532 2276,2368
533 2008,3029,4508
534 1086,1117,1449,4489
535 3210,3413
536 5074,5430
537 385,1636
538 3081,3617,4447
539 1044,3673
540 203,2172
541 3424,4285
542 1650,5716
543 2206,2928
544 302,4231
545 83,1182
546 1841,2952
547 1390,5658
548 822,2840,5394
549 3450,5335
550 202,4277,5154
551 4190,4879
552 3145,5126
553 78,1094
554 370,3746
555 1561,3401
556 5293,5324
557 1831,2102
558 1655,5412
559 1308,1643
560 1881,1941
561 1021,2880
562 2786,5211
563 1962,2033
564 319,500
565 3345,4918
566 1221,5723
567 601,2321
568 1323,5451
569 1134,2793
570 2683,3477
571 802,4234,5049
572 5648,5911
573 611,5650
574 1760,5061
575 297,4922,5738
576 3592,3837
577 749,2731
578 2073,2650
579 998,2807
580 696,5668
581 1159,2068
582 1011,1285
583 1057,5831
584 1114,5053
585 36,3051
586 1734,2555
587 5219,5263
588 1173,1603
589 881,977,3563
590 1387,4016
591 2993,3684
592 4049,5649
593 934,1995
594 3618,4132
595 2882,5403
596 2845,3669
597 1219,4041
598 623,1297
599 482,2077,2567
600 2097,5371
601 2288,5567
602 4718,5106
603 518,2282
604 2353,3481
605 1770,5888
606 2414,2692
607 5345,5869
608 1050,4268
609 111,147,1941
610 385,5468,5854
611 1260,1825,4921
612 931,3521
613 1717,3109
614 4957,4997
615 5528,5752
616 195,2689
617 4026,5894
618 2307,5445
619 2344,6010
620 843,1128,3280
621 988,1916
622 2934,3090
623 1231,2824
624 2125,4251
625 425,5869
626 1263,4762
627 4028,4380
628 1803,3562
629 36,840
630 4212,5531
631 1128,2350
632 1061,3590
633 2162,3998
634 1746,4367
635 1675,1983,3096
636 3691,3968
637 148,293,3842
638 1905,5397
639 4170,5394
640 412,4245
641 2056,4681
642 1796,4224
643 1140,4026,4277
644 82,425
645 1303,3141
646 1791,5677
647 695,1264,5387
648 2171,5678
649 3652,3994
650 4449,5470
651 1203,3557
652 461,848
653 2507,3685,5070,5499
654 1128,4704
655 3576,3864
656 462,1069
657 2731,5368
658 3384,5738
659 2498,2765
660 687,1322,3129
661 869,3806
662 482,3271
663 372,1917
664 699,1152
665 1532,5300
666 3675,4090
667 819,3140
668 363,2106
669 2748,2824
670 3280,3603,3829
671 3691,4354
672 652,4869
673 1447,4676
674 736,5329
675 306,3301
676 2761,5404,5630
677 2403,2878
678 2387,4520
679 3981,6011
680 851,2445
681 1571,3154,5522
682 999,3097
683 3014,3199
684 725,5585
685 4581,5100
686 2333,2810
687 3053,4875
688 19,1020
689 3080,3800
690 1392,2125
691 2221,5655,5763
692 273,509
693 4937,5939
694 726,1794
695 660,1246,2240
696 4476,4934
697 156,1501
698 3001,3116
699 26,1262,1960
700 4215,5140
701 301,509,5931
702 1415,4994
703 689,698
704 462,3270
705 2175,5127
706 1609,2500
707 3042,5880
708 1645,1764,3684
709 3512,4890
710 2156,2172,4922
711 5395,5837
712 4085,4086
713 669,5181
714 2370,4947
715 3196,5565
716 971,4180
717 550,4434
718 3057,4422
719 3806,4024
720 2979,3590
721 4884,5797
722 3394,4345
723 5009,5630
724 163,727
725 891,1209
726 2909,4367,5570
727 95,5458
728 3824,4078
729 850,3243
730 935,1481
731 4732,5102
732 3317,4390
733 22,3487
734 785,5096
735 988,5684
736 822,3159,4094
737 4984,5749
738 737,4790
739 3450,5301
740 2281,5795
741 4279,4356
742 795,5634
743 349,1514
744 4048,5359,5698
745 656,5723
746 360,4830
747 1176,1301
748 1605,4456
749 1707,3430
750 1181,2179,2408
751 2055,4522
752 2978,5091
753 4377,5687
754 2038,3953
755 2206,5239
756 954,1224
757 201,1243
758 3453,4506,4814
759 675,1153
760 392,660,4560
761 2192,2955
762 2621,4789
763 123,914
764 1446,2765
765 1969,3044
766 1301,1449,2937
767 993,2896
768 120,131
769 3134,5441
770 271,5153,6025
771 2038,2506
772 2507,3253,4959
773 2529,3906
774 3125,3415
775 1284,3147,3916
776 3453,3985,5492
777 676,1001
778 1097,1650
779 4337,5097
780 2,242
781 4004,4161
782 3493,4601
783 515,2943,5312
784 1544,3182,4062
785 4150,5536
786 466,2866
787 3474,4835
788 1329,3860
789 2174,4617
790 935,1853
791 1317,2730,3622
792 3713,4461
793 4179,4269
794 3197,5371
795 5512,5576
796 984,2507,4705
797 620,2097
798 1641,3098
799 28,5102
800 601,1329,2271
801 621,4713
802 398,4793
803 3145,5446
804 4315,5459
805 2860,4312
806 1168,3808
807 1125,1851
808 3970,5452
809 3121,3511
810 2896,5626
811 2130,4305
812 3954,6011
813 161,2769
814 531,3611
815 954,1202,4328
816 1340,3362
817 148,5023
818 3183,4416
819 4101,5630
820 3690,3704
821 4048,4315
822 48,5201
823 3582,5321
824 1376,4605
825 2895,3451
826 2341,2776
827 2681,2723
828 5307,5453
829 449,1451
830 949,3476
831 2101,2157
832 409,988
833 2338,5767
834 4653,5230
835 3691,5493
836 3084,3503
837 1890,4426
838 3014,4747
839 1901,3123
840 1058,1875,2529
841 4532,5205
842 2481,4122
843 1496,4386
844 1183,2338,3082
845 3193,4578
846 1835,3242,4671
847 859,2621
848 663,3878
849 493,5035
850 710,4902
851 1235,2810
852 684,3690
853 2303,3706
854 1851,4610
855 249,4436
856 5220,5426
857 1322,5011
858 1311,2796
859 528,3204
860 1804,5963
861 335,1726
862 2145,4517
863 1812,2013
864 3210,4523
865 4634,4956
866 2929,3439
867 1671,1803,2777
868 4511,5630
869 4837,4888
870 3128,3923
871 2239,3416
872 2649,4217
873 1658,5994
874 1712,5974
875 1068,5405
876 4416,4742
877 4645,5468
878 1779,3013
879 856,3685
880 3581,3648
881 1335,5596
882 1297,4837
883 165,1125
884 1981,2073
885 669,5664
886 1853,1924
887 4509,5827
888 366,1709
889 1017,5691
890 2943,4007
891 3842,4318,5103,5251
892 2307,2901,3471
893 271,1017,2941
894 2627,3389
895 336,5329
896 1303,5267
897 2887,3855
898 664,1120,4422
899 2208,4726
900 2664,4866
901 2669,5875
902 3550,4541
903 2718,5084
904 1425,4051
905 5553,5733
906 2015,5988
907 744,5141
908 3058,3166
909 3434,5650
910 553,1647
911 1170,1228
912 1004,5226
913 4095,4520
914 698,3579
915 1077,3081
916 1323,3411
917 996,1835
918 839,1879
919 1650,2723
920 3780,4337
921 1584,1985,3436
922 262,1112,6021
923 1807,1926,5649
924 3069,5701
925 2050,4107,4478
926 1139,3690,4809
927 5397,5857
928 1437,3509
929 5021,5597
930 3746,3841
931 4144,4250
932 302,479,1317
933 1169,2100
934 2168,3081
935 520,2098
936 1980,4867
937 2662,2820
938 351,2153,4448
939 2100,5915
940 2880,5761
941 3430,5085
942 2793,4054
943 49,3434
944 4934,5049
945 676,4090
946 1308,4437
947 1939,3346
948 2309,3065
949 894,4169
950 1150,2935
951 401,4425
952 4894,5754
953 2929,3831,4203,4728
954 1974,2233,5605
955 1051,1361
956 2244,5061
957 3157,3558
958 2247,3773
959 3704,5277
960 3499,5811
961 2814,5937
962 2634,5085
963 888,3716
964 3590,3681,4499
965 3185,3656
966 1676,5232
967 1125,1207,5998
968 560,4682,4791
969 204,4252
970 1321,5678
971 618,859
972 1199,5838
973 1735,5305
974 3147,5862
975 1051,3041
976 1207,1757
977 2232,3905
978 307,1465,4984
979 1854,5369
980 4215,4799
981 746,2194
982 2281,3370
983 988,1291
984 1050,2596
985 2496,3533
986 1665,3138
987 587,5148
988 2572,3272
989 1397,2411
990 3200,5455
991 1228,5995
992 3942,4298,4320
993 398,5397
994 1579,4639
995 3173,5474
996 3364,4916
997 623,757,4328
998 5209,5522
999 4824,5949
1000 4292,5271
